race,gender,date,zip,income,type,interest,term,principal,approved,adj_bls_2,id
hispanic/latino,male,2013-10-01,60626,15370.0,home,5.902845664829666,180,66568.0,False,0.09,AP201310-1-93
hispanic/latino,female,2013-03-01,60626,49887.0,auto,4.233563764885081,84,60123.0,False,0.14,AP20133-1-50
white,male,2017-12-01,60611,126091.0,home,6.003886433622628,360,832242.0,True,1.3,AP201712-2-70
hispanic/latino,male,2017-05-01,60623,28415.0,personal,14.035899258063113,12,12785.0,False,0.91,AP20175-3-99
hispanic/latino,female,2013-03-01,60623,26067.0,auto,4.101937973491744,84,26771.0,False,0.14,AP20133-3-50
white,male,2015-08-01,60637,31280.0,auto,6.982376158582538,60,17979.0,False,0.14,AP20158-3-96
black,male,2016-03-01,60637,56187.0,home,6.191786082355139,300,467126.0,False,0.36,AP20163-1-54
black,male,2015-08-01,60623,43463.0,home,6.600061658710116,180,324638.0,False,0.14,AP20158-2-46
other,female,2017-10-01,60626,9428.0,auto,8.44297380038936,72,18835.0,False,1.15,AP201710-1-85
black,female,2014-04-01,60637,23082.0,home,1.7391125805597316,360,165568.0,False,0.09,AP20144-3-80
hispanic/latino,male,2017-08-01,60625,172048.0,personal,6.083623201089332,12,86217.0,True,1.16,AP20178-3-38
white,male,2013-07-01,60625,3677.0,personal,7.961871546391151,48,62.0,False,0.09,AP20137-1-17
hispanic/latino,female,2018-09-01,60623,15947.0,personal,10.37281329205878,24,1733.0,False,1.95,AP20189-0-37
white,male,2013-08-01,60614,84805.0,auto,5.2049285405491945,84,87425.0,True,0.08,AP20138-0-20
hispanic/latino,female,2013-11-01,60625,,auto,5.036519446813181,84,10532.0,True,0.08,AP201311-1-40
white,male,2013-12-01,60614,152850.0,auto,4.579696534341951,60,60499.0,True,0.09,AP201312-2-20
white,female,2013-11-01,60614,106798.0,home,3.076004600199686,180,635873.0,False,0.08,AP201311-3-45
black,male,2015-03-01,60626,34751.0,home,3.9802206935275817,300,305784.0,False,0.11,AP20153-0-22
white,male,2013-02-01,60637,26160.0,home,4.548151522673441,180,160957.0,False,0.15,AP20132-1-82
white,female,2014-07-01,60625,31460.0,home,1.4300708508437794,180,196234.0,False,0.09,AP20147-1-77
hispanic/latino,male,2016-11-01,60623,20995.0,auto,4.299241812832082,84,8464.0,False,0.41,AP201611-1-96
black,female,2016-06-01,60623,48916.0,auto,5.494004999806689,84,3797.0,False,0.38,AP20166-0-77
Latinx,male,2017-09-01,60626,45254.0,personal,8.739006237493006,18,21149.0,True,1.15,AP20179-1-61
white,male,2014-10-01,60625,83526.0,auto,5.156634119939368,72,37910.0,True,0.09,AP201410-3-84
asian,male,2017-02-01,60637,61600.0,auto,4.160365219519132,84,16722.0,False,0.66,AP20172-1-25
black,female,2018-01-01,60623,58951.0,home,3.745634438412922,360,437337.0,False,1.41,AP20181-0-54
white,female,2014-03-01,60614,13472.0,home,4.25788617453677,360,95980.0,False,0.08,AP20143-0-21
white,female,2017-02-01,60614,404.0,personal,1.0052267249928946,12,131.0,False,0.66,AP20172-1-13
black,female,2012-12-01,60626,21286.0,home,5.389776614668824,300,187567.0,False,0.16,AP201212-3-20
hispanic/latino,female,2016-09-01,60623,22004.0,auto,7.362820944277113,72,13801.0,False,0.4,AP20169-1-67
hispanic/latino,male,2011-02-01,60614,192679.0,home,5.513576853825548,180,1643810.0,False,0.16,AP20112-3-61
hispanic/latino,male,2011-02-01,60623,29953.0,home,0.523690133524909,360,221261.0,False,0.16,AP20112-2-52
hispanic/latino,male,2011-05-01,60623,14624.0,auto,4.146323399176571,72,21547.0,False,0.09,AP20115-2-79
black,female,2012-02-01,60615,82395.0,home,1.8926314583182748,240,472733.0,False,0.1,AP20122-1-85
white,female,2013-09-01,60614,47836.0,personal,15.701053022339865,18,6300.0,False,0.08,AP20139-0-42
white,female,2014-12-01,60625,29502.0,auto,5.06476075048582,72,5768.0,False,0.12,AP201412-0-33
white,male,2018-09-01,60625,13377.0,home,6.80348614861821,180,84278.0,False,1.95,AP20189-1-54
hispanic/latino,male,2016-09-01,60625,92231.0,home,3.3590153463134556,240,785757.0,False,0.4,AP20169-1-43
hispanic/latino,male,2015-07-01,60623,45314.0,home,0.6332865147469083,240,267975.0,False,0.13,AP20157-2-89
white,male,2013-02-01,60625,31942.0,personal,10.89781583686854,48,1836.0,False,0.15,AP20132-3-46
white,male,2016-09-01,60614,219346.0,home,4.2066294100588415,360,1693328.0,True,0.4,AP20169-0-78
other,female,2017-12-01,60625,7087.0,auto,4.293432333505235,72,15547.0,True,1.3,AP201712-1-38
black,female,2013-07-01,60623,,personal,2.1765932673872674,24,478.0,False,0.09,AP20137-0-77
hispanic/latino,male,2013-01-01,60623,57734.0,home,2.421993658216142,240,349045.0,False,0.14,AP20131-3-33
other,male,2017-11-01,60614,400119.0,home,5.324670075763175,300,2792914.0,True,1.16,AP201711-2-79
hispanic/latino,female,2011-11-01,60623,33692.0,personal,11.676433274874169,18,9852.0,False,0.08,AP201111-0-28
white,male,2011-08-01,60615,39993.0,home,6.15902230657757,360,223295.0,False,0.1,AP20118-1-21
black,female,2016-10-01,60626,,home,3.5945448705910317,360,320644.0,False,0.4,AP201610-3-97
other,male,2015-03-01,60625,98677.0,home,3.500827513320871,360,713837.0,True,0.11,AP20153-0-42
hispanic/latino,male,2013-11-01,60623,17161.0,personal,10.42653108161699,60,3307.0,False,0.08,AP201311-2-43
white,female,2015-02-01,60625,,auto,5.951237614811205,84,8331.0,True,0.11,AP20152-1-8
asian,male,2016-01-01,60626,29731.0,personal,6.933797929031266,24,6094.0,False,0.34,AP20161-1-69
hispanic/latino,female,2011-09-01,60623,53335.0,personal,14.831953939043531,60,2562.0,False,0.08,AP20119-0-49
hispanic/latino,male,2014-04-01,60625,18218.0,personal,14.291717256953026,60,1015.0,False,0.09,AP20144-3-9
white,male,2015-08-01,60637,49414.0,personal,13.201189176048851,24,21856.0,True,0.14,AP20158-0-66
other,male,2013-07-01,60625,39443.0,personal,10.529090505434194,48,13718.0,True,0.09,AP20137-0-82
hispanic/latino,female,2013-04-01,60623,29147.0,personal,12.374664985328723,48,797.0,False,0.15,AP20134-2-82
hispanic/latino,male,2013-06-01,60623,58685.0,home,4.028872227923751,240,410124.0,False,0.09,AP20136-2-22
other,male,2018-07-01,60614,231065.0,auto,6.53659507589836,72,115654.0,True,1.91,AP20187-2-10
black,male,2017-01-01,60637,32399.0,home,2.834072360937898,360,221599.0,False,0.65,AP20171-1-4
Black,male,2016-01-01,60615,58194.0,home,3.2871248153285406,240,320192.0,False,0.34,AP20161-2-24
black,female,2013-06-01,60626,137373.0,home,5.435550929105803,180,999513.0,False,0.09,AP20136-3-91
white,male,2015-07-01,60626,51345.0,home,3.9498382369683878,180,389734.0,False,0.13,AP20157-3-40
white,male,2014-07-01,60614,72907.0,home,4.042503005093254,240,597888.0,False,0.09,AP20147-3-2
black,female,2011-01-01,60637,42911.0,auto,4.724590230657901,84,25387.0,True,0.17,AP20111-3-76
white,female,2017-10-01,60614,74599.0,home,2.0759209738316184,180,406335.0,False,1.15,AP201710-3-56
hispanic/latino,male,2016-04-01,60625,129592.0,home,2.6176038045167784,300,1023157.0,True,0.37,AP20164-3-50
white,male,2017-02-01,60611,124562.0,home,3.7490611069962387,180,947882.0,False,0.66,AP20172-0-32
white,female,2015-06-01,60614,107940.0,home,0.662693622079913,180,725110.0,False,0.13,AP20156-3-97
white,female,2011-03-01,60626,5840.0,auto,7.162900841603333,84,11615.0,False,0.14,AP20113-1-3
other,female,2011-06-01,60614,,home,3.4755424317771153,360,204897.0,True,0.09,AP20116-1-93
black,male,2015-09-01,60623,2506.0,auto,6.599509582776275,60,14431.0,False,0.14,AP20159-0-8
white,male,2012-07-01,60625,100862.0,auto,5.44660635088438,84,33708.0,True,0.16,AP20127-0-57
other,female,2015-10-01,60623,32665.0,auto,5.7020778572551265,84,4783.0,False,0.12,AP201510-2-100
white,female,2015-04-01,60614,,personal,15.23274883957617,24,25979.0,True,0.12,AP20154-3-67
other,female,2017-05-01,60625,27284.0,home,1.1141003617434517,180,230434.0,False,0.91,AP20175-2-76
white,female,2017-04-01,60625,,auto,5.328164949578813,84,14547.0,True,0.9,AP20174-2-3
hispanic/latino,female,2018-07-01,60623,11644.0,personal,4.51846969213271,48,2969.0,False,1.91,AP20187-0-20
black,male,2014-10-01,60637,71400.0,home,7.7380860379629235,360,395605.0,True,0.09,AP201410-3-30
other,female,2017-03-01,60615,40685.0,auto,6.817867541797917,72,14133.0,False,0.79,AP20173-2-71
white,female,2016-05-01,60637,40220.0,personal,10.357105305139466,18,8662.0,False,0.37,AP20165-2-67
hispanic/latino,male,2018-06-01,60623,90573.0,home,2.205021665177629,360,584897.0,False,1.82,AP20186-3-9
other,female,2017-08-01,60626,2829.0,personal,8.152815650080868,18,261.0,False,1.16,AP20178-1-45
other,male,2015-06-01,60625,37081.0,personal,16.764031688640866,12,11630.0,False,0.13,AP20156-2-14
black,male,2018-08-01,60614,16079.0,auto,7.118085660814365,60,3780.0,False,1.91,AP20188-1-67
hispanic/latino,female,2013-03-01,60623,14418.0,auto,6.60256279974128,72,15666.0,False,0.14,AP20133-0-4
white,female,2014-02-01,60611,106888.0,auto,3.09594697264559,72,41156.0,True,0.07,AP20142-2-54
White,male,2016-11-01,60625,86207.0,auto,5.372269594870142,84,174.0,False,0.41,AP201611-3-86
black,female,2017-05-01,60637,984.0,auto,6.196566491151425,84,15020.0,False,0.91,AP20175-3-33
other,female,2012-03-01,60614,145382.0,home,2.6546104443355505,360,1153563.0,True,0.13,AP20123-0-48
black,male,2018-01-01,60623,5037.0,personal,19.889845697456014,18,1169.0,False,1.41,AP20181-1-45
white,female,2017-12-01,60611,88266.0,personal,10.980360308290582,12,6402.0,False,1.3,AP201712-3-50
other,female,2018-11-01,60626,86253.0,home,2.980056409040928,360,738983.0,False,2.2,AP201811-2-79
white,male,2016-08-01,60611,119520.0,home,6.508074857812797,180,727619.0,False,0.4,AP20168-1-6
asian,female,2017-01-01,60625,,auto,5.180782795881482,84,93722.0,True,0.65,AP20171-2-77
black,female,2016-08-01,60626,25748.0,auto,3.7198648730173907,84,22831.0,False,0.4,AP20168-0-57
hispanic/latino,male,2018-10-01,60626,91842.0,auto,8.440065055815694,84,2942.0,False,2.19,AP201810-3-66
asian,male,2018-10-01,60626,51041.0,auto,7.905042896599733,84,26649.0,True,2.19,AP201810-3-69
white,female,2011-03-01,60614,113878.0,auto,3.8267868520459474,60,4877.0,False,0.14,AP20113-1-69
hispanic/latino,male,2014-05-01,60625,157367.0,auto,4.606503264407091,60,34935.0,True,0.09,AP20145-2-23
white,female,2014-10-01,60626,68161.0,home,4.437398685164901,180,405642.0,False,0.09,AP201410-2-51
white,male,2016-09-01,60626,,personal,4.419964262911661,24,497.0,False,0.4,AP20169-2-80
black,female,2012-01-01,60637,21447.0,auto,6.627597684429674,84,14060.0,False,0.08,AP20121-1-54
white,female,2011-01-01,60615,63650.0,personal,11.67042928814083,24,20422.0,True,0.17,AP20111-3-90
white,female,2018-04-01,60626,20067.0,personal,16.80690901626817,48,3730.0,True,1.69,AP20184-0-39
black,male,2016-10-01,60623,55740.0,personal,10.96542739523209,18,626.0,False,0.4,AP201610-3-4
Hispanic,female,2012-07-01,60614,19130.0,personal,11.934586553954539,18,4460.0,False,0.16,AP20127-3-61
asian,female,2012-05-01,60625,,auto,6.870309293021373,72,23051.0,True,0.16,AP20125-2-51
black,female,2018-02-01,60623,23027.0,auto,4.897152057256193,72,13659.0,False,1.42,AP20182-2-8
asian,male,2015-03-01,60611,124510.0,home,2.073785290074961,360,902515.0,True,0.11,AP20153-1-40
black,female,2015-11-01,60623,33630.0,home,2.1252304016011028,180,258608.0,False,0.12,AP201511-0-66
white,male,2011-10-01,60637,48674.0,personal,15.828787755581347,18,6998.0,False,0.07,AP201110-3-57
black,male,2013-01-01,60623,35667.0,home,0.5177364752607153,360,295245.0,False,0.14,AP20131-2-8
black,female,2013-12-01,60637,44735.0,auto,3.303412869473572,72,706.0,False,0.09,AP201312-3-20
black,male,2014-07-01,60615,49655.0,personal,18.274438693224983,60,22042.0,True,0.09,AP20147-3-26
asian,male,2017-02-01,60625,164726.0,auto,5.98932055678065,72,84072.0,True,0.66,AP20172-3-56
black,female,2017-11-01,60615,125855.0,home,3.860736056283156,180,912795.0,False,1.16,AP201711-0-7
black,female,2017-12-01,60626,74099.0,home,2.200066098775344,360,437225.0,False,1.3,AP201712-3-39
black,male,2017-10-01,60623,24656.0,auto,7.8170255509291735,72,32938.0,False,1.15,AP201710-2-1
hispanic/latino,,2018-12-01,60623,20483.0,auto,7.809055678558847,72,20777.0,False,2.27,AP201812-3-59
asian,male,2015-06-01,60614,50819.0,personal,12.22703361602324,24,20121.0,True,0.13,AP20156-3-79
black,male,2016-03-01,60623,1610.0,home,5.0550223534173675,300,11194.0,False,0.36,AP20163-1-52
other,female,2013-01-01,60626,21457.0,auto,5.233679031160129,84,7238.0,False,0.14,AP20131-3-56
other,male,2016-06-01,60623,67515.0,personal,12.099737803541732,24,21648.0,True,0.38,AP20166-2-16
white,male,2012-01-01,60626,56803.0,home,1.2462081625704455,240,427277.0,False,0.08,AP20121-1-100
black,female,2016-04-01,60615,40569.0,personal,8.814975478282744,48,19420.0,True,0.37,AP20164-3-96
other,male,2012-09-01,60611,80797.0,auto,2.973399619332114,60,20283.0,True,0.14,AP20129-0-59
black,female,2018-08-01,60637,42065.0,personal,8.367262032639873,12,10897.0,False,1.91,AP20188-2-45
white,female,2014-06-01,60637,59407.0,personal,6.75374081860859,48,6558.0,False,0.1,AP20146-2-44
white,male,2014-01-01,60614,25692.0,auto,3.635300642164569,84,4044.0,False,0.07,AP20141-3-76
white,female,2016-10-01,60625,25588.0,personal,12.06659326136775,18,,False,0.4,AP201610-3-17
white,female,2018-01-01,60637,54862.0,personal,12.918786034547656,48,16032.0,True,1.41,AP20181-1-91
white,male,2012-07-01,60611,128265.0,home,4.783704933554341,180,1113337.0,False,0.16,AP20127-2-95
Black,female,2013-04-01,60615,11574.0,auto,3.83132895466319,72,13790.0,False,0.15,AP20134-1-8
white,female,2014-08-01,60625,35110.0,personal,6.476004737411212,60,1424.0,False,0.09,AP20148-2-4
hispanic/latino,female,2012-04-01,60623,43770.0,home,4.126843089901883,240,306720.0,False,0.14,AP20124-2-41
black,female,2011-08-01,60623,1070.0,home,7.872721523995719,300,7560.0,False,0.1,AP20118-0-26
other,male,2016-04-01,60614,41398.0,personal,12.370986477501814,24,5436.0,False,0.37,AP20164-0-86
white,female,2017-12-01,60625,119568.0,home,7.152531462827725,180,979987.0,False,1.3,AP201712-2-50
white,female,2012-07-01,60625,,personal,7.367375841605119,48,11647.0,True,0.16,AP20127-1-91
other,male,2018-07-01,60623,10107.0,home,1.9247952242647133,360,41057.0,False,1.91,AP20187-2-50
hispanic/latino,male,2012-10-01,60625,4381.0,personal,13.378769212991571,48,1371.0,False,0.16,AP201210-2-88
Black,male,2016-11-01,60615,41535.0,auto,6.257610732309158,84,11404.0,False,0.41,AP201611-0-30
white,male,2017-12-01,60614,91273.0,personal,11.014725176593204,48,38470.0,True,1.3,AP201712-3-2
Hispanic,male,2011-04-01,60623,23104.0,auto,3.3442446382820683,60,10695.0,False,0.1,AP20114-2-86
black,female,2017-08-01,60637,55298.0,auto,6.863915194361375,84,4622.0,False,1.16,AP20178-1-66
other,male,2014-02-01,60626,54077.0,auto,5.367747467866828,72,33784.0,False,0.07,AP20142-2-12
white,male,2017-02-01,60614,130102.0,auto,5.322298623448472,72,25018.0,True,0.66,AP20172-3-87
white,male,2011-05-01,60625,69791.0,home,6.047345110807735,180,594200.0,False,0.09,AP20115-2-65
,female,2017-10-01,60625,9937.0,auto,6.393585820658938,60,16855.0,True,1.15,AP201710-1-77
white,female,2011-02-01,60614,3259.0,auto,5.251636780418047,72,13909.0,False,0.16,AP20112-0-41
black,female,2012-05-01,60626,32582.0,home,6.43717844157557,360,205016.0,False,0.16,AP20125-3-4
white,male,2015-07-01,60626,113445.0,auto,7.416107224465693,72,13559.0,False,0.13,AP20157-2-87
hispanic/latino,female,2013-02-01,60623,9160.0,personal,14.274050242358499,18,1114.0,False,0.15,AP20132-3-7
white,female,2013-04-01,60625,59359.0,home,3.4356707880173216,180,345967.0,False,0.15,AP20134-3-14
black,female,2018-02-01,60637,1760.0,personal,4.974057641788045,48,11.0,False,1.42,AP20182-3-83
hispanic/latino,male,2013-09-01,60625,25728.0,home,4.588320315059438,360,145532.0,True,0.08,AP20139-1-75
hispanic/latino,female,2012-08-01,60626,,auto,4.588465389758913,72,13602.0,False,0.13,AP20128-0-52
white,female,2015-04-01,60611,287604.0,home,0.31008946931829084,360,2072513.0,True,0.12,AP20154-2-27
white,female,2013-11-01,60615,26662.0,auto,5.293669667771248,84,18574.0,False,0.08,AP201311-3-42
white,male,2015-04-01,60614,116665.0,home,3.742884493987134,360,901834.0,True,0.12,AP20154-0-53
black,female,2016-03-01,60623,585.0,auto,5.220889156576631,72,15371.0,False,0.36,AP20163-3-43
black,male,2012-01-01,60611,47097.0,auto,5.904644088418652,72,27564.0,True,0.08,AP20121-3-92
black,male,2012-10-01,60623,50507.0,home,4.085992788244018,180,330708.0,False,0.16,AP201210-3-26
hispanic/latino,male,2015-12-01,60623,16518.0,personal,1.2295317442316305,18,8462.0,False,0.24,AP201512-0-75
white,male,2016-10-01,60626,88150.0,auto,4.559805642368966,72,35947.0,True,,AP201610-1-39
white,male,2016-10-01,60626,54657.0,personal,12.687768973152489,12,12794.0,False,0.4,AP201610-3-65
black,female,2011-12-01,60637,44112.0,auto,4.578317899755515,84,3317.0,False,0.07,AP201112-1-81
black,male,2012-04-01,60623,63756.0,auto,3.723913810481449,84,1650.0,False,0.14,AP20124-2-35
white,male,2018-05-01,60611,110890.0,auto,6.939569268810309,84,136090.0,True,1.7,AP20185-0-40
White,male,2016-10-01,60611,56738.0,auto,5.816086995114799,72,37257.0,True,0.4,AP201610-3-27
white,female,2014-12-01,60614,108674.0,home,2.148131306644297,240,632609.0,True,0.12,AP201412-2-30
black,male,2016-05-01,60623,64522.0,personal,6.836037517553979,12,20547.0,False,0.37,AP20165-3-86
hispanic/latino,male,2011-08-01,60623,72065.0,home,2.083495655627051,360,536679.0,False,0.1,AP20118-3-56
black,female,2017-06-01,60615,,personal,18.569584954059366,60,3328.0,True,1.04,AP20176-0-79
hispanic/latino,male,2013-05-01,60623,49773.0,home,3.2757799401105774,300,352516.0,False,0.11,AP20135-1-83
asian,male,2017-02-01,60625,74262.0,home,1.614018347606795,360,506139.0,True,0.66,AP20172-0-11
white,female,2011-06-01,60637,19137.0,personal,15.067505175201775,24,3601.0,False,0.09,AP20116-2-63
other,male,2018-01-01,60625,39620.0,personal,13.237329024205618,24,20507.0,True,1.41,AP20181-1-71
hispanic/latino,male,2017-02-01,60625,79167.0,home,0.7859435348423441,360,519796.0,False,0.66,AP20172-1-80
white,female,2015-09-01,60625,36644.0,auto,6.611093188230856,84,34345.0,True,0.14,AP20159-1-30
black,,2018-09-01,60615,35820.0,auto,7.209502603090862,72,51233.0,False,1.95,AP20189-0-33
other,male,2012-05-01,60626,82994.0,personal,13.913750597917085,18,29002.0,True,0.16,AP20125-0-48
other,male,2018-01-01,60625,96638.0,home,3.987394321277251,360,759252.0,True,1.41,AP20181-3-77
white,male,2012-12-01,60614,147062.0,home,2.039196902087409,300,1028089.0,True,0.16,AP201212-0-84
white,female,2016-11-01,60637,55996.0,personal,15.837521595965965,48,7066.0,True,0.41,AP201611-0-62
white,female,2015-02-01,60614,,home,,240,1063348.0,True,0.11,AP20152-1-57
black,female,2017-06-01,60614,248852.0,home,3.0243753069918684,180,1785330.0,False,1.04,AP20176-2-7
black,male,2017-10-01,60623,40471.0,home,4.812686212111798,360,336366.0,False,1.15,AP201710-3-14
black,female,2014-01-01,60615,,home,2.3293162523978093,240,414467.0,False,0.07,AP20141-2-14
white,female,2012-02-01,60625,3292.0,personal,6.625841815206977,60,600.0,False,0.1,AP20122-2-89
white,female,2017-04-01,60614,5706.0,personal,7.900615464547222,24,412.0,False,0.9,AP20174-1-70
black,male,2015-01-01,60623,39997.0,personal,13.301247715044369,24,8498.0,True,,AP20151-3-91
other,male,2014-07-01,60614,152039.0,home,1.167425899793129,300,933001.0,True,0.09,AP20147-0-73
white,male,2016-12-01,60625,90895.0,home,1.9336979424696152,360,566067.0,True,0.54,AP201612-3-44
other,female,2015-05-01,60625,7515.0,personal,8.548483407694613,12,977.0,False,0.12,AP20155-0-50
other,male,2017-12-01,60623,38486.0,auto,7.465120844596176,60,25955.0,False,1.3,AP201712-0-84
